"scholarship","completed","gpa","parental_income","first_generation","sat_score","distance_to_college","financial_need","ps","tau_true"
1,0,3.65622694200305,121.7,0,1212,37.2,26,0.226473379546792,-0.02
1,1,2.77987800251961,39.9,1,1172,65.6,54,0.736663964802127,0.34
1,1,3.00669417209009,82.3,0,1232,4.5,55,0.63326108721467,0.08
0,1,3.85367591550974,121.7,0,1173,27.5,36,0.28822926985516,-0.02
0,1,3.26154781667211,410.8,0,1402,33.7,0,0.0888804522745539,0.14
0,0,3.03587531782373,121,0,1142,64.5,28,0.28026302060385,0.04
0,0,2.1391038022062,138.4,0,1013,61.2,50,0.592667954099935,0.04
0,1,3.11119105795628,250.5,1,1105,0,28,0.400425180911434,0.24
0,0,2.90327116735498,92.1,0,1445,61.2,60,0.640087073102298,0.14
1,1,4,161.9,0,1087,33.7,22,0.158076744559449,-0.06
1,1,3.29260048819004,101.1,1,1235,55.5,67,0.752457271884449,0.34
0,0,3.11578497151714,50.8,1,1136,24.5,62,0.78524734302182,0.24
0,0,2.97377699230644,64.9,0,1028,44.6,35,0.401914074888751,0.04
0,0,3.94034682923557,91.2,0,1221,16.6,53,0.467125098234147,-0.02
1,1,3.38021632485823,93.6,1,911,25.2,70,0.779759298434499,0.24
1,0,3.18433008589149,33.4,0,951,6.6,60,0.693529572438993,0.04
1,0,2.70991876745702,78.1,0,1213,37.8,46,0.552969265564881,0.08
1,1,2.51950408288626,121.4,0,1270,26.1,19,0.305952685083474,0.08
1,1,3.52104934628152,83.9,0,933,0,68,0.67328051863773,0.04
0,1,3.30423084053589,99.3,0,1170,38.3,46,0.451742347181331,0.08
0,1,3.15397552907883,174.2,0,994,43.4,18,0.189447153214573,0.04
1,1,3.51064225019259,79,0,942,36.8,48,0.44664375375238,0.04
1,1,3.3831815503046,22.6,1,1077,46.5,62,0.782348578041649,0.24
1,0,2.13080366604047,119.6,0,1019,19.1,55,0.691442926850924,0.04
1,1,3.71028735195245,98.5,0,1050,40.9,31,0.258043549168354,-0.06
0,1,3.18788458855466,63.8,0,1004,29.6,50,0.537295078919414,0.04
1,1,3.08309854353013,34.6,0,1029,21.3,54,0.640507846819239,0.04
0,1,3.86822926816803,153.9,0,796,37.2,39,0.270086367746621,-0.12
1,0,3.02492818328253,91.9,0,1103,33,41,0.447200798242672,0.04
0,0,2.67765300373826,119.6,0,997,25.9,45,0.517664307571326,0.04
0,0,2.46118062001046,95.1,0,990,73.9,44,0.500095412629067,0.04
1,0,2.77055930689808,49.3,0,1195,43.4,51,0.617025267211966,0.08
1,1,2.76767993618447,25.3,1,972,25.9,51,0.761832249501823,0.24
1,1,2.63145660408371,180.6,0,1147,27,46,0.51353245863452,0.04
1,0,2.32481623887148,45.9,0,758,66.7,77,0.827773075760831,0.14
1,1,3.30275555459482,22,1,1212,41.2,92,0.929660536739382,0.44
1,1,3.22476517812735,103.9,1,882,27.4,74,0.810222760468811,0.34
1,1,3.03679967808086,62,0,1249,34.9,34,0.410565640042546,0.08
0,1,3.14513214803677,72.6,0,970,50.7,45,0.459085864999992,0.04
1,0,2.02607604304443,27,0,1040,44.9,32,0.56096537805476,0.04
0,1,3.43036564655541,84.2,0,1127,36.4,78,0.74274567281453,0.2
1,1,3.32480664538274,43.1,1,1025,45.3,71,0.815185358714614,0.4
1,0,3.30556542370836,32.9,0,1094,22.8,68,0.73857260469358,0.04
0,0,3.42756410304708,26.3,0,1193,51.4,66,0.700777180765241,0.08
1,0,3.66154649137626,60.2,0,1210,44.5,42,0.39433844944279,-0.02
1,1,3.07077638127896,83.2,1,1320,4.4,65,0.80784696404644,0.34
0,0,3.79317564528645,76.1,1,809,62.9,64,0.667315538629777,0.14
1,0,2.90814458055164,41.5,1,1040,50.4,56,0.744891743340468,0.3
1,1,3.01844947816746,109.2,1,1020,22.1,64,0.767178175014313,0.24
1,1,2.90063918717749,53.2,1,1118,37.6,64,0.802629244639954,0.24
1,1,2.96715825469183,95.1,0,1196,8.3,22,0.30623807143561,0.08
0,1,3.37941652738999,37.7,0,1084,32.1,45,0.49936145582852,0.04
1,1,3.23873388723516,80,1,1475,0,77,0.87058029104201,0.56
0,0,2.57101248144251,272.6,1,979,56.7,29,0.397864099847699,0.3
1,1,3.67691043794884,72.8,0,1311,30.5,50,0.479229164106114,0.04
1,1,3.28809625905441,70.8,0,1065,37,44,0.452223558118529,0.04
1,1,3.11203066402812,114.7,0,920,39.2,29,0.294344347379765,0.04
0,1,3.44656311649228,281.5,0,1080,38.2,12,0.125217867012067,0.04
0,1,3.20175223742328,73.2,0,1106,25,37,0.408454593245295,0.04
1,1,3.00038333203125,66.4,0,885,42.4,57,0.60718590712294,-0.02
0,0,3.21804894655861,40.3,0,1112,25.8,49,0.565302740866434,0.04
0,0,3.18504787844159,92.2,0,939,14.2,27,0.305925924664841,0.04
1,1,2.34672890783316,125.3,1,1172,31.4,66,0.824487628697072,0.28
0,1,3.20370800599341,32.7,0,929,37,31,0.380485320900065,0.04
1,1,3.84462023017517,294,1,1007,34.9,44,0.41796458120087,0.14
1,1,3.7054850452531,92.3,1,1117,2,51,0.624535066479714,0.14
1,1,3.32022369546052,55.2,0,972,51.5,45,0.45318261651484,0.04
1,1,3.0467582805787,63.6,1,1019,22,65,0.797198101394035,0.24
0,1,3.55496968178017,88.6,0,1072,36.1,29,0.269970388831682,0.04
0,1,2.98622807433422,78.9,0,1241,57.2,38,0.415694662095098,0.08
1,1,2.31707101987645,32.4,1,1035,24.9,73,0.900945179166935,0.4
0,1,3.52941821603087,165.3,0,1096,26.4,6,0.116582146221173,0.04
1,1,2.78100770437388,17.6,0,1085,25.5,64,0.789349781585704,0.04
0,0,3.09883815769376,136.8,1,1253,42.3,41,0.535303936322771,0.28
1,1,3.91495638415686,91.8,1,1126,19.1,69,0.742481317964683,0.14
1,0,2.26898295420183,63.2,0,1043,58.4,51,0.641179796953819,0.04
1,1,3.0682444961875,33,0,1129,0,54,0.672019803645115,0.04
1,1,2.8393466293216,203.4,0,1137,0.4,36,0.406422934589659,0.04
1,1,3.64335116641308,162.3,0,1127,7.4,22,0.205638632792591,-0.06
0,0,2.36607652159665,60,0,1103,41,45,0.596995832886481,0.04
0,1,2.94670211401291,76.6,0,1082,30.4,73,0.762713637582528,0.2
1,1,3.28385706270525,102.9,0,1073,35.6,32,0.317632898577521,0.04
1,1,2.7332301015219,74,1,1121,26.9,80,0.88878352558189,0.4
1,1,3.48477951208308,50.4,0,914,27.7,66,0.663044800971426,0.04
1,1,2.623523371473,144.7,0,1025,19.5,48,0.550496813771221,0.04
0,1,2.97256483675004,205.2,1,1037,24.8,42,0.537665381221571,0.24
0,0,2.38906699356141,435.5,0,1163,46.7,0,0.121235970590073,0.08
1,1,3.63949195194471,166.8,0,1028,37.7,28,0.218406469817323,-0.06
0,1,4,230.6,1,1083,48.4,40,0.368929203397186,0.14
1,1,3.15112263692286,121.6,0,1011,0,37,0.402065304937328,0.04
1,1,3.22409212250808,54.4,0,1023,0,58,0.652130445677251,0.04
0,1,2.97020255396875,79.5,0,1128,36.4,51,0.562057512078736,0.04
1,1,1.91415943118387,32.2,0,1228,21.4,46,0.724987596787889,0.08
0,1,3.36356988755651,308.3,0,1116,5.5,13,0.150489024230577,0.04
1,1,3.76839129922846,257.9,1,1099,56.9,34,0.324633722284581,0.2
1,1,3.48516483237712,133,0,919,32.7,69,0.624251711756298,0.04
1,1,3.31703788938777,90.3,0,1212,28.2,39,0.401453366768526,0.08
1,1,3.44399713845746,78.1,1,963,19.2,58,0.699263198808294,0.24
1,1,2.91068814628137,54.8,0,1194,18.5,41,0.520020499225758,0.08
0,1,3.17905042207373,163.8,0,1116,0,14,0.199598941401226,0.04
1,1,2.93043382206392,32.1,0,771,54.1,51,0.587369622271879,-0.02
1,1,3.24768787784338,178.3,0,1288,20.3,36,0.350581250310684,0.08
1,1,3.14632170679461,106,0,842,16,30,0.321089586003914,-0.02
1,1,2.74614046154709,162.2,1,1135,31.2,40,0.559514170595691,0.24
1,1,3.29461352068125,36.8,0,803,42,54,0.573676209949333,-0.02
1,1,1.5,150.9,1,1203,0,57,0.842804891848307,0.28
0,1,2.73503309638529,145.3,0,793,35.5,30,0.329996075191736,-0.02
1,1,2.75191882039986,86.7,1,932,26.2,95,0.929669266943204,0.4
0,0,2.47889234075564,70.3,0,961,69.7,48,0.56105584261115,0.04
1,1,2.8631925780904,78.4,0,1156,29.6,68,0.73675001325367,0.08
0,1,2.37142151707385,44.3,0,869,28.6,59,0.736799982744976,-0.02
0,0,2.77549271926864,95.8,1,1070,43.6,38,0.554986029065954,0.24
1,0,2.84775472040058,68.1,0,897,68.5,60,0.627294971189573,-0.02
1,1,3.5064490283537,27.5,1,1141,9.6,90,0.921796192362227,0.4
0,0,1.85585401522058,153.2,1,1254,43.3,44,0.692113443058654,0.28
0,0,3.19595266408917,57,0,1144,43.2,54,0.577183507410118,0.04
1,1,2.52603597688618,78.3,0,980,26.2,61,0.71215911888391,0.04
1,1,3.10935028923314,63.8,1,1305,32.7,84,0.893119575652427,0.5
0,1,3.16318617005118,74.5,1,681,64.4,75,0.802094272846412,0.4
1,1,3.09320125578542,71.2,0,1353,27.1,35,0.418120453675228,0.14
0,0,2.05259772129958,85.6,0,856,67.1,33,0.452807716713087,-0.02
1,1,3.40706934840273,77.1,1,926,2.2,85,0.881870130265022,0.4
0,1,2.40994471307672,130.2,1,1121,11.7,52,0.735092100068918,0.24
1,0,3.160125939708,40,0,986,31.6,57,0.63635779719762,0.04
1,1,3.15122931016447,69.1,1,1050,43.7,75,0.833295264502563,0.4
0,1,3.23787336696445,60.3,0,1213,37.1,31,0.353603078481623,0.08
1,1,2.4285845347255,23.3,0,1044,24.2,49,0.697509260768637,0.04
1,1,3.1229479877862,50.2,1,1261,17.5,74,0.862766161926625,0.44
1,1,3.06748638328573,146.8,1,1264,20.9,37,0.518361888182494,0.28
0,0,3.3079510643426,106,0,1072,25.4,47,0.464677647609394,0.04
0,0,2.58886067923574,147.7,0,1241,35.6,28,0.354159769922735,0.08
0,1,2.76552307064279,116.2,0,1466,29.1,52,0.601935294245342,0.2
1,1,3.4050049286084,26.4,1,1289,30.3,79,0.88407778446617,0.44
1,1,3.59992286222895,94.4,1,1143,20.2,46,0.569213813156128,0.24
0,0,2.50687835780296,63.2,0,1141,70.3,38,0.475466218932084,0.04
1,1,2.2123664316852,99.1,1,967,23.4,64,0.829098311001679,0.24
1,1,2.98407820861723,51.8,0,1189,0.3,31,0.433905035462437,0.08
1,1,2.39494828146065,36,0,1296,17.1,46,0.670507529435903,0.08
0,1,2.58374167295574,195.5,0,1365,26,25,0.326778153857458,0.14
1,1,2.50690009390841,60,0,1134,43.8,63,0.737098145471806,0.04
0,1,2.36808486250531,194,0,1037,65.7,18,0.242556081743587,0.04
1,0,3.6271588359563,64.1,0,1094,61.8,48,0.427363490763108,-0.06
0,0,2.34776881034437,57.3,1,1217,22,78,0.908514476286504,0.44
1,1,2.53668582447819,47,1,1105,17,73,0.886479179601754,0.4
1,1,3.60530373756602,122.5,0,1156,59.9,31,0.246749427600515,-0.02
0,1,3.30872795524716,39,0,1086,14.8,73,0.772712862066785,0.2
1,1,2.08415728580207,64.3,1,1259,27,98,0.959931764133242,0.44
1,1,3.89380556408362,119.4,0,1343,0,48,0.431122578250571,0.04
1,1,2.94310974979823,145.7,1,1118,5.9,59,0.739530413737462,0.24
1,1,3.09026677711311,98.8,1,1398,25.3,49,0.660801390839303,0.34
0,0,2.52490143649838,37.4,0,964,61.6,43,0.557200513236083,0.04
1,0,1.82388494014188,88.8,0,1200,53.6,32,0.507924208911534,0.08
1,1,2.6150208730432,112.8,0,1341,53,31,0.384177192685646,0.14
0,0,2.52646039977512,146.9,0,1281,15.4,30,0.404658086972838,0.08
1,1,3.0552597538387,107.1,1,1191,58.9,54,0.659566283824151,0.34
1,1,2.6740262741268,101.7,1,1207,81.5,63,0.753886730792916,0.34
0,1,3.22021675643139,83.1,0,1224,58,55,0.547040208310074,0.08
0,1,2.68734023522767,74.8,0,885,60.1,50,0.554014729607291,-0.02
1,1,3.14494148636153,120.9,0,1114,17.8,38,0.400247465586087,0.04
1,0,2.19776046446411,44.9,1,836,43.5,86,0.928458125755353,0.34
0,1,3.60484672314527,74.2,0,1078,89.5,33,0.259876981544553,-0.06
1,1,2.58739497913175,122.3,1,1194,31.5,55,0.732183798814446,0.28
0,1,3.33263110435362,103,0,1084,19.4,41,0.411507591357441,0.04
0,1,2.8660909432848,338.7,0,1167,13.5,0,0.116514657187125,0.08
1,1,2.86229892359919,98.9,0,1168,51.5,25,0.299845870124144,0.08
0,0,3.28983751626417,92.5,0,983,45.3,71,0.680569486738497,0.2
1,1,3.7288049847937,71.9,1,916,8,77,0.822052666697332,0.3
1,1,2.95568105945174,67.7,0,1128,35.2,48,0.546655291460913,0.04
0,0,2.95155143803959,73.1,1,1256,21,59,0.768320938302697,0.28
0,1,3.16700093945211,45.7,1,921,0,56,0.753155139754525,0.24
1,0,2.6032341138852,73.4,0,965,26.9,62,0.713912678899628,0.04
1,0,3.25696815764732,84.4,0,1094,62.9,34,0.325227777533999,0.04
1,1,3.44275205971213,161.6,0,1090,20.6,30,0.271462374143632,0.04
0,1,3.89723706797545,131.1,0,1328,5.4,25,0.222244001087345,0.04
0,1,2.87734728127219,207.6,0,1055,12.8,15,0.21074706154049,0.04
1,1,3.32911704237593,61.6,1,1129,19.1,50,0.664905136495271,0.24
0,1,3.59797442058263,121.4,0,1035,54.5,17,0.157628735655651,0.04
1,1,3.48923044040883,43.4,0,1186,0,57,0.633048233921811,0.08
0,1,2.5629315256864,99.5,1,1097,37.7,72,0.845919371084239,0.4
1,1,1.7314060805464,33.5,1,1088,27.8,82,0.944509322913449,0.4
0,1,2.94324787775779,74.8,0,1031,39.8,46,0.510492495722862,0.04
1,1,2.4291355838386,83.2,0,965,40.3,49,0.597873108970739,0.04
0,1,2.52315011001252,97.5,0,1403,0,24,0.398385104843042,0.14
0,0,2.71590945113917,71.2,0,1061,26.8,70,0.769472772294163,0.04
1,1,2.56087084184462,110.6,1,1158,47.3,67,0.809627688679612,0.28
1,0,1.6147390361298,162.7,0,1293,30.7,26,0.465707321260565,0.08
1,1,3.37782972462076,94.5,0,943,19.1,61,0.600451881341423,0.04
1,1,3.45250875859839,45.6,1,1040,15,54,0.703844486468365,0.24
1,1,3.15891495620503,17.5,1,921,59.6,89,0.919557073406163,0.46
0,1,4,70.1,0,1088,24.3,57,0.500283886392851,-0.06
1,1,3.62010746914043,131.7,0,741,0,45,0.395446521798729,-0.12
1,1,2.95853157883834,37.8,0,1168,19.1,68,0.773189616154043,0.08
1,1,2.82396181275465,111,0,1039,8.6,38,0.45451393633496,0.04
1,1,2.96936540938245,114.7,0,1199,10.5,47,0.529993656768698,0.08
1,0,3.02827795255796,112.2,0,1092,43.2,45,0.460880962793014,0.04
1,1,2.87619032160314,112.1,0,1226,37.6,18,0.250722822161869,0.08
1,1,3.01632459946029,82.9,0,1206,43.1,43,0.470680250344559,0.08
0,1,3.96858153483337,119.8,0,1070,3.5,42,0.34457366809232,-0.06
1,1,2.99203806900224,84.4,1,1262,29.7,37,0.555595468291422,0.28
1,0,2.20591555197916,129.1,1,1118,0.3,66,0.849191607869283,0.24
1,1,3.28111670752855,106.2,0,964,28.6,33,0.325552710666931,0.04
1,1,3.17920927952337,121.1,0,1240,28.3,34,0.354700584285063,0.08
0,0,2.48298833505228,58,0,951,65.6,49,0.587043322851657,0.04
0,1,3.07024101349985,256.3,0,1266,25.2,10,0.156160166256058,0.08
1,0,2.9419764537307,117.1,0,1155,28.4,48,0.519907986847949,0.08
1,1,2.86679893787502,44.4,1,942,32.4,84,0.904408834999183,0.4
1,1,2.84757909589629,154.5,1,1078,50.1,38,0.506908815275533,0.3
0,1,2.79188028038082,184.1,0,1064,45.3,56,0.564462955771725,0.04
1,1,3.20034167331095,62.8,1,1477,21.8,63,0.7917585928356,0.4
1,1,2.68095011222624,107.5,0,942,35.9,56,0.617919622570414,0.04
1,0,2.09593223437798,38.2,1,1288,32.4,90,0.951529824519491,0.44
1,1,2.48212157032779,66.9,1,952,48.2,77,0.87742547087661,0.4
0,1,3.18795507811065,85.4,1,1033,34.1,75,0.827976626352139,0.4
0,0,2.65730199159567,117.3,0,1224,52.2,38,0.437405422791456,0.08
1,0,4,60.2,0,780,16.9,51,0.439960784275004,-0.12
1,1,3.21242544079961,115,1,782,2.1,47,0.60716592613411,0.18
0,1,3.49934279295737,119.3,1,950,15.1,36,0.458886058901811,0.24
0,1,2.61763632838539,149.7,0,1093,3.5,35,0.441239903247243,0.04
1,1,3.61061478324543,53.1,0,1289,19.9,35,0.373183938764193,-0.02
0,0,3.1272498719944,91.3,1,1321,6.5,63,0.784963628591099,0.34
0,1,3.02392347433534,75.1,0,1160,45.8,39,0.431029654295942,0.08
0,0,3.00506127295004,71.5,0,1288,12.1,25,0.346733670247746,0.08
0,1,2.92404392859303,203.7,0,1100,25.8,33,0.339218922353239,0.04
1,1,2.71301843094606,65.4,0,976,49.5,43,0.507310650761352,0.04
1,1,2.65609597497005,59.5,1,1169,10,66,0.84568418665496,0.28
0,1,3.19861952521308,35.6,1,1195,62.8,46,0.636698997960261,0.34
0,1,3.01752551954441,34.6,0,1394,12.9,54,0.677398997159274,0.14
1,1,2.9639550784942,27.5,0,1185,14.1,40,0.553806235367458,0.08
1,1,2.60525749637025,64.3,0,927,25.9,46,0.575610757908913,0.04
1,1,3.70963679031643,102.2,0,984,45.5,55,0.464368622634317,-0.06
1,1,3.36885757202728,133.5,1,1032,0,59,0.705203050863017,0.24
0,1,3.39929391582887,99.4,1,1130,12.9,41,0.546739748294979,0.24
1,1,3.27941236604436,96.3,0,1215,25.6,58,0.592823383774438,0.08
1,1,2.58014226671824,53.9,0,1119,45.8,48,0.600514187444609,0.04
1,1,3.20625865835264,29.9,1,1094,31.7,70,0.842436096774489,0.24
0,1,2.71242408975114,173.4,1,1018,21.5,36,0.522455447893286,0.24
0,0,3.55012097943625,69.4,0,1101,17,45,0.451827226621095,0.04
1,1,2.46080666776709,125.1,1,1077,36.4,59,0.762806801597166,0.24
0,1,3.02932347897035,59,1,1206,0,82,0.902146149179474,0.44
0,1,3.30186712388412,159.5,0,1193,14.9,28,0.28185895155132,0.08
1,1,3.18377844807421,97.9,1,1043,32.9,65,0.758278325355458,0.24
1,1,2.08412066699885,76.8,0,1186,38,46,0.635033928201588,0.08
1,1,3.31524804059405,54.9,1,852,0,65,0.792199602930571,0.18
1,1,2.66980140614409,102,1,1287,5.1,88,0.922497839635237,0.44
1,1,2.37656097165347,47.2,1,1268,15.5,79,0.918093118966577,0.44
0,1,2.9325694738686,51.9,1,1112,42.3,74,0.854758290655242,0.4
1,1,2.88762504044704,54.9,0,1063,40.8,44,0.520348305433735,0.04
0,1,3.20820817675057,54.4,1,1228,24.1,44,0.631584385233322,0.28
0,0,3.21336190521675,74.1,1,1197,23.2,55,0.708398810637494,0.28
1,1,3.50579120938114,50.4,1,1082,44.9,66,0.763527901379835,0.24
1,0,2.16932321556075,58.7,0,1106,17.9,53,0.716993978125535,0.04
0,1,3.12793858691064,278,0,1396,6.9,10,0.164040677813737,0.14
0,1,2.68144717213465,104.1,1,1220,40.8,53,0.709266519355312,0.28
1,0,2.08002684464108,156.3,1,1035,18.7,52,0.745086118065098,0.24
1,0,2.6886204119379,119.3,1,1192,26.7,41,0.604839612300879,0.28
1,1,2.92190641403662,102.3,1,902,10.1,64,0.782317913969047,0.24
1,1,2.76644868960096,124.3,0,1264,14.4,29,0.374840592423673,0.08
1,1,4,127.2,1,1064,19.9,53,0.566954037755784,0.14
1,1,2.78278421153825,42.9,0,899,18.3,74,0.81226003278404,0.14
1,1,2.18269450257845,43,1,1331,34.4,78,0.918784873178951,0.5
1,1,3.47082072029334,66.5,0,1118,36.6,51,0.505028049610494,0.04
0,1,3.93732503451928,74,0,1321,10.7,48,0.444910693346071,0.04
0,1,3.48749724675274,64.1,0,1078,38.6,68,0.664246853436263,0.04
1,1,2.31828916632934,70.5,1,1126,0,69,0.877222706151209,0.24
1,1,3.75237147084764,77.2,0,1112,14.7,75,0.706598407911553,0.1
0,0,2.67455412317488,62.4,0,1040,45.5,43,0.524217373683496,0.04
1,1,2.98651754429336,119.6,0,1020,16.9,27,0.315649271787754,0.04
0,1,3.10887009421139,248.2,0,917,23.2,11,0.149590024881865,0.04
1,1,3.62353819305556,23.9,0,1143,8.4,79,0.812400032876089,0.1
0,0,2.52556931765712,68.8,0,1183,19,37,0.516071799517955,0.08
0,1,3.18782308178144,113.5,0,1221,19.6,60,0.619716798443876,0.08
0,1,3.04765472798347,57.6,0,917,52.3,71,0.725739785468538,0.2
0,1,3.71167726615584,201.7,0,1359,36.2,11,0.123658071926227,0.04
1,1,2.73024206662608,101.2,0,1062,41.1,51,0.5689297743168,0.04
1,1,3.21976326562367,35.9,0,975,23.6,60,0.670122900456672,0.04
1,1,3.01845618784187,92.9,0,871,49.8,52,0.524144853074407,-0.02
1,0,2.78493079317586,38.6,0,1233,37.3,66,0.763568788307131,0.08
1,1,2.6237202210301,53.2,1,1035,39.4,71,0.856225889703099,0.4
0,1,2.58822165880641,49.6,0,1229,34.9,43,0.574799789459103,0.08
0,1,3.80541126660797,156.8,0,1479,41.6,32,0.250971405193579,0.1
1,1,3.18474484993222,10.9,0,888,62.3,69,0.77080099442456,-0.02
0,0,2.43534214994133,108.8,0,1112,51.8,43,0.516248493957266,0.04
1,1,2.25927591745962,74.6,0,1400,71,40,0.533417728978245,0.14
0,0,2.51230680206266,38.8,1,1257,42.4,79,0.907662566795406,0.44
1,1,3.13427243398925,23.3,1,1096,46,78,0.884439363987816,0.4
1,1,3.28980917677288,138.3,0,1281,42.7,48,0.45282042284202,0.08
0,1,2.68601135263973,74.1,0,866,28.9,70,0.760015410574376,-0.02
0,1,3.27727072905624,75.6,0,1039,25.6,39,0.410912100733526,0.04
0,1,2.43583735649848,62.5,1,1017,22,70,0.865333690960266,0.24
1,1,3.08698076947152,67,0,1137,29.8,38,0.436305050259615,0.04
1,1,2.09897479753151,41.9,1,1190,45.2,64,0.861716181760382,0.28
0,1,2.10786019754837,193.8,1,1026,19.4,38,0.606898367495634,0.24
1,1,3.2312465572804,72.3,0,805,10.7,62,0.646686855238744,-0.02
1,1,2.15464839042919,39.8,0,973,12,55,0.753424838690418,0.04
0,0,2.63124537966076,50.8,1,1038,19,84,0.917127667891334,0.4
0,1,2.9903449396266,86.8,1,998,52.9,41,0.551877794142667,0.3
1,1,3.05908243887634,28.6,0,1044,44,67,0.743897945019581,0.04
0,0,3.58355875986418,34.8,0,1104,45.5,42,0.433647980313152,0.04
0,1,3.578655981433,24.8,0,1025,16,56,0.621867962826476,0.04
1,0,2.99067124130974,67.1,0,991,48,50,0.539866990758572,0.04
0,0,1.78862961023106,55.6,0,1029,60.6,65,0.806399293722687,0.04
0,1,3.56918358505276,136.9,0,1154,46.5,38,0.312473860308398,0.08
1,1,3.51055230583796,125.7,1,937,24.6,57,0.648018409647833,0.24
0,1,3.77231322079281,66.5,0,1070,21.4,42,0.389163919951443,-0.06
0,1,4,65.8,0,1394,50.7,44,0.367941763365884,0.04
1,1,3.11870842725103,33.3,0,915,34.2,79,0.815046340382668,0.2
0,1,3.76501869031502,67.8,0,1164,29.8,69,0.648939899365205,-0.02
0,1,3.71133132493588,66.7,0,1007,40.3,31,0.277473962169649,-0.06
0,1,2.91050166408043,94.8,0,1045,48.2,28,0.3188548446307,0.04
1,0,3.01069295332085,64.2,0,1116,47.6,43,0.478510801980266,0.04
1,1,3.33975575871383,35.5,0,966,46.3,53,0.565537482375497,0.04
0,1,2.95857542699821,90.7,0,1225,49.1,40,0.437283862136712,0.08
0,0,2.38016689524972,161.2,0,868,31.8,20,0.287637842643337,-0.02
1,1,3.36496668999295,44.6,1,1030,38.2,90,0.904504788589784,0.4
0,0,3.14260144418968,64.1,0,920,37.1,45,0.479778618623094,0.04
1,1,2.60871678476795,48.1,0,999,56.7,49,0.5951255177102,0.04
1,0,2.49414257928862,96.9,0,950,42.4,36,0.446618357138802,0.04
1,1,3.50993213045539,63.9,1,989,5.5,59,0.726111911471015,0.24
0,1,3.10047817035916,74.2,0,1227,46.3,49,0.524511501251988,0.08
1,1,2.08338517419046,70.9,1,933,41.7,70,0.868012811582573,0.24
1,1,3.27186177133413,175.5,0,937,100.7,49,0.36658768839419,0.04
0,0,1.99110430784312,82.1,1,979,56.4,75,0.884234781820532,0.46
1,1,2.75108597902521,60.7,1,1176,56.1,48,0.674785541966701,0.34
1,1,2.91504078048351,111.5,1,962,41.3,38,0.524052403973044,0.24
1,0,3.10931693058014,118.5,0,1023,25.6,48,0.490915275957102,0.04
0,0,3.05057228734471,100.4,0,867,38.4,26,0.282242482621502,-0.02
1,1,3.18933146444334,62,0,1176,6.4,62,0.686031303676838,0.08
1,1,3.37992748011956,79.8,0,1071,30,41,0.410242336150783,0.04
1,1,2.61443466251685,97.2,1,1263,34.1,68,0.829567331975288,0.28
1,1,2.24023692266996,128.1,1,927,21.6,83,0.904894727402911,0.4
1,1,2.17419036528405,24.9,1,1096,21.2,83,0.941456743644495,0.4
1,1,3.42872098660901,25,0,1341,47.9,78,0.801616204023871,0.3
0,1,3.43031139450188,121.8,1,1212,38.8,49,0.584937933995722,0.28
1,1,2.4930143282903,36.3,1,826,21.5,68,0.864931135313426,0.18
1,1,2.20317453517304,35.4,1,877,0,64,0.875149609720207,0.18
0,0,3.05929099310306,217.6,0,1251,29.7,5,0.134823356445684,0.08
0,1,2.97811466763308,35.9,0,1317,59.9,63,0.708359054745019,0.14
0,1,3.42016184416661,34.2,0,1180,31.9,61,0.660709611533545,0.08
0,1,2.73479348929098,238.9,0,939,19.4,38,0.396706134322792,0.04
1,1,2.57281775953225,22,1,1230,40.3,88,0.941200192072207,0.44
0,1,3.30254688387911,67.3,0,1126,17.9,30,0.343811281700944,0.04
1,0,3.37458797953712,52.7,0,1087,6.3,21,0.281436137228266,0.04
0,1,3.92575033298645,124,0,1043,41.1,27,0.197628846051131,-0.06
0,1,3.69507437695779,91.1,0,963,31.6,30,0.259804312300228,-0.06
0,0,3.10951171451343,100.5,0,1221,30.3,44,0.469558221178338,0.08
1,1,2.28599842954703,86.7,1,979,61.4,74,0.860262583384502,0.46
1,1,2.99966414512933,35.3,0,900,10.7,54,0.653032493182692,0.04
1,1,3.43807461171415,134.8,1,1110,26.8,59,0.676679494502893,0.24
1,1,2.70267235501666,31,1,600,28.7,79,0.895954184299573,0.34
1,1,3.30939077687084,163.2,1,1043,47.7,48,0.549129089295991,0.24
1,1,3.0413508625134,67.8,1,1047,46.9,71,0.816261024240788,0.4
