scholarship,completed,gpa,parental_income,first_generation,sat_score,distance_to_college,financial_need
1,0,2.6032341138852,73.4,0,965,26.9,62
1,0,3.25696815764732,84.4,0,1094,62.9,34
1,1,3.44275205971213,161.6,0,1090,20.6,30
0,1,3.89723706797545,131.1,0,1328,5.4,25
0,1,2.87734728127219,207.6,0,1055,12.8,15
1,1,3.32911704237593,61.6,1,1129,19.1,50
0,1,3.59797442058263,121.4,0,1035,54.5,17
1,1,3.48923044040883,43.4,0,1186,0,57
0,1,2.5629315256864,99.5,1,1097,37.7,72
1,1,1.7314060805464,33.5,1,1088,27.8,82
0,1,2.94324787775779,74.8,0,1031,39.8,46
1,1,2.4291355838386,83.2,0,965,40.3,49
0,1,2.52315011001252,97.5,0,1403,0,24
0,0,2.71590945113917,71.2,0,1061,26.8,70
1,1,2.56087084184462,110.6,1,1158,47.3,67
1,0,1.6147390361298,162.7,0,1293,30.7,26
1,1,3.37782972462076,94.5,0,943,19.1,61
1,1,3.45250875859839,45.6,1,1040,15,54
1,1,3.15891495620503,17.5,1,921,59.6,89
0,1,4,70.1,0,1088,24.3,57
1,1,3.62010746914043,131.7,0,741,0,45
1,1,2.95853157883834,37.8,0,1168,19.1,68
1,1,2.82396181275465,111,0,1039,8.6,38
1,1,2.96936540938245,114.7,0,1199,10.5,47
1,0,3.02827795255796,112.2,0,1092,43.2,45
1,1,2.87619032160314,112.1,0,1226,37.6,18
1,1,3.01632459946029,82.9,0,1206,43.1,43
0,1,3.96858153483337,119.8,0,1070,3.5,42
1,1,2.99203806900224,84.4,1,1262,29.7,37
1,0,2.20591555197916,129.1,1,1118,0.3,66
1,1,3.28111670752855,106.2,0,964,28.6,33
1,1,3.17920927952337,121.1,0,1240,28.3,34
0,0,2.48298833505228,58,0,951,65.6,49
0,1,3.07024101349985,256.3,0,1266,25.2,10
1,0,2.9419764537307,117.1,0,1155,28.4,48
1,1,2.86679893787502,44.4,1,942,32.4,84
1,1,2.84757909589629,154.5,1,1078,50.1,38
0,1,2.79188028038082,184.1,0,1064,45.3,56
1,1,3.20034167331095,62.8,1,1477,21.8,63
1,1,2.68095011222624,107.5,0,942,35.9,56
1,0,2.09593223437798,38.2,1,1288,32.4,90
1,1,2.48212157032779,66.9,1,952,48.2,77
0,1,3.18795507811065,85.4,1,1033,34.1,75
0,0,2.65730199159567,117.3,0,1224,52.2,38
1,0,4,60.2,0,780,16.9,51
1,1,3.21242544079961,115,1,782,2.1,47
0,1,3.49934279295737,119.3,1,950,15.1,36
0,1,2.61763632838539,149.7,0,1093,3.5,35
1,1,3.61061478324543,53.1,0,1289,19.9,35
0,0,3.1272498719944,91.3,1,1321,6.5,63
0,1,3.02392347433534,75.1,0,1160,45.8,39
0,0,3.00506127295004,71.5,0,1288,12.1,25
0,1,2.92404392859303,203.7,0,1100,25.8,33
1,1,2.71301843094606,65.4,0,976,49.5,43
1,1,2.65609597497005,59.5,1,1169,10,66
0,1,3.19861952521308,35.6,1,1195,62.8,46
0,1,3.01752551954441,34.6,0,1394,12.9,54
1,1,2.9639550784942,27.5,0,1185,14.1,40
1,1,2.60525749637025,64.3,0,927,25.9,46
1,1,3.70963679031643,102.2,0,984,45.5,55
1,1,3.36885757202728,133.5,1,1032,0,59
0,1,3.39929391582887,99.4,1,1130,12.9,41
1,1,3.27941236604436,96.3,0,1215,25.6,58
1,1,2.58014226671824,53.9,0,1119,45.8,48
1,1,3.20625865835264,29.9,1,1094,31.7,70
0,1,2.71242408975114,173.4,1,1018,21.5,36
0,0,3.55012097943625,69.4,0,1101,17,45
1,1,2.46080666776709,125.1,1,1077,36.4,59
0,1,3.02932347897035,59,1,1206,0,82
0,1,3.30186712388412,159.5,0,1193,14.9,28
1,1,3.18377844807421,97.9,1,1043,32.9,65
1,1,2.08412066699885,76.8,0,1186,38,46
1,1,3.31524804059405,54.9,1,852,0,65
1,1,2.66980140614409,102,1,1287,5.1,88
1,1,2.37656097165347,47.2,1,1268,15.5,79
0,1,2.9325694738686,51.9,1,1112,42.3,74
1,1,2.88762504044704,54.9,0,1063,40.8,44
0,1,3.20820817675057,54.4,1,1228,24.1,44
0,0,3.21336190521675,74.1,1,1197,23.2,55
1,1,3.50579120938114,50.4,1,1082,44.9,66
1,0,2.16932321556075,58.7,0,1106,17.9,53
0,1,3.12793858691064,278,0,1396,6.9,10
0,1,2.68144717213465,104.1,1,1220,40.8,53
1,0,2.08002684464108,156.3,1,1035,18.7,52
1,0,2.6886204119379,119.3,1,1192,26.7,41
1,1,2.92190641403662,102.3,1,902,10.1,64
1,1,2.76644868960096,124.3,0,1264,14.4,29
1,1,4,127.2,1,1064,19.9,53
1,1,2.78278421153825,42.9,0,899,18.3,74
1,1,2.18269450257845,43,1,1331,34.4,78
1,1,3.47082072029334,66.5,0,1118,36.6,51
0,1,3.93732503451928,74,0,1321,10.7,48
0,1,3.48749724675274,64.1,0,1078,38.6,68
1,1,2.31828916632934,70.5,1,1126,0,69
1,1,3.75237147084764,77.2,0,1112,14.7,75
0,0,2.67455412317488,62.4,0,1040,45.5,43
1,1,2.98651754429336,119.6,0,1020,16.9,27
0,1,3.10887009421139,248.2,0,917,23.2,11
1,1,3.62353819305556,23.9,0,1143,8.4,79
0,0,2.52556931765712,68.8,0,1183,19,37
0,1,3.18782308178144,113.5,0,1221,19.6,60
0,1,3.04765472798347,57.6,0,917,52.3,71
0,1,3.71167726615584,201.7,0,1359,36.2,11
1,1,2.73024206662608,101.2,0,1062,41.1,51
1,1,3.21976326562367,35.9,0,975,23.6,60
1,1,3.01845618784187,92.9,0,871,49.8,52
1,0,2.78493079317586,38.6,0,1233,37.3,66
1,1,2.6237202210301,53.2,1,1035,39.4,71
0,1,2.58822165880641,49.6,0,1229,34.9,43
0,1,3.80541126660797,156.8,0,1479,41.6,32
1,1,3.18474484993222,10.9,0,888,62.3,69
0,0,2.43534214994133,108.8,0,1112,51.8,43
1,1,2.25927591745962,74.6,0,1400,71,40
0,0,2.51230680206266,38.8,1,1257,42.4,79
1,1,3.13427243398925,23.3,1,1096,46,78
1,1,3.28980917677288,138.3,0,1281,42.7,48
0,1,2.68601135263973,74.1,0,866,28.9,70
0,1,3.27727072905624,75.6,0,1039,25.6,39
0,1,2.43583735649848,62.5,1,1017,22,70
1,1,3.08698076947152,67,0,1137,29.8,38
1,1,2.09897479753151,41.9,1,1190,45.2,64
0,1,2.10786019754837,193.8,1,1026,19.4,38
1,1,3.2312465572804,72.3,0,805,10.7,62
1,1,2.15464839042919,39.8,0,973,12,55
0,0,2.63124537966076,50.8,1,1038,19,84
0,1,2.9903449396266,86.8,1,998,52.9,41
1,1,3.05908243887634,28.6,0,1044,44,67
0,0,3.58355875986418,34.8,0,1104,45.5,42
0,1,3.578655981433,24.8,0,1025,16,56
1,0,2.99067124130974,67.1,0,991,48,50
0,0,1.78862961023106,55.6,0,1029,60.6,65
0,1,3.56918358505276,136.9,0,1154,46.5,38
1,1,3.51055230583796,125.7,1,937,24.6,57
0,1,3.77231322079281,66.5,0,1070,21.4,42
0,1,4,65.8,0,1394,50.7,44
1,1,3.11870842725103,33.3,0,915,34.2,79
0,1,3.76501869031502,67.8,0,1164,29.8,69
0,1,3.71133132493588,66.7,0,1007,40.3,31
0,1,2.91050166408043,94.8,0,1045,48.2,28
1,0,3.01069295332085,64.2,0,1116,47.6,43
1,1,3.33975575871383,35.5,0,966,46.3,53
0,1,2.95857542699821,90.7,0,1225,49.1,40
0,0,2.38016689524972,161.2,0,868,31.8,20
1,1,3.36496668999295,44.6,1,1030,38.2,90
0,0,3.14260144418968,64.1,0,920,37.1,45
1,1,2.60871678476795,48.1,0,999,56.7,49
1,0,2.49414257928862,96.9,0,950,42.4,36
1,1,3.50993213045539,63.9,1,989,5.5,59
0,1,3.10047817035916,74.2,0,1227,46.3,49
1,1,2.08338517419046,70.9,1,933,41.7,70
1,1,3.27186177133413,175.5,0,937,100.7,49
0,0,1.99110430784312,82.1,1,979,56.4,75
1,1,2.75108597902521,60.7,1,1176,56.1,48
1,1,2.91504078048351,111.5,1,962,41.3,38
1,0,3.10931693058014,118.5,0,1023,25.6,48
0,0,3.05057228734471,100.4,0,867,38.4,26
1,1,3.18933146444334,62,0,1176,6.4,62
1,1,3.37992748011956,79.8,0,1071,30,41
1,1,2.61443466251685,97.2,1,1263,34.1,68
1,1,2.24023692266996,128.1,1,927,21.6,83
1,1,2.17419036528405,24.9,1,1096,21.2,83
1,1,3.42872098660901,25,0,1341,47.9,78
0,1,3.43031139450188,121.8,1,1212,38.8,49
1,1,2.4930143282903,36.3,1,826,21.5,68
1,1,2.20317453517304,35.4,1,877,0,64
0,0,3.05929099310306,217.6,0,1251,29.7,5
0,1,2.97811466763308,35.9,0,1317,59.9,63
0,1,3.42016184416661,34.2,0,1180,31.9,61
0,1,2.73479348929098,238.9,0,939,19.4,38
1,1,2.57281775953225,22,1,1230,40.3,88
0,1,3.30254688387911,67.3,0,1126,17.9,30
1,0,3.37458797953712,52.7,0,1087,6.3,21
0,1,3.92575033298645,124,0,1043,41.1,27
0,1,3.69507437695779,91.1,0,963,31.6,30
0,0,3.10951171451343,100.5,0,1221,30.3,44
1,1,2.28599842954703,86.7,1,979,61.4,74
1,1,2.99966414512933,35.3,0,900,10.7,54
1,1,3.43807461171415,134.8,1,1110,26.8,59
1,1,2.70267235501666,31,1,600,28.7,79
1,1,3.30939077687084,163.2,1,1043,47.7,48
1,1,3.0413508625134,67.8,1,1047,46.9,71
0,1,3.71057611956473,146.2,0,1219,34.1,30
0,1,3.32883794529123,75,1,1067,59,42
0,0,2.92706077197829,113.5,0,995,45,23
1,1,2.16657022556421,135.8,0,1159,35.5,24
1,0,2.69752033766561,103.2,0,1038,40.3,27
1,1,1.98616900687138,71.7,0,1152,41,54
1,1,2.53266628827677,66.1,0,874,0,51
1,1,3.76375542988615,35.9,0,1160,41.5,70
1,0,2.51625361777621,69.4,0,1095,8.9,34
1,1,3.46166552312566,40.3,1,918,13.6,70
0,1,2.91475243783695,56.1,1,1016,6.1,42
0,1,2.48879644741498,144.5,1,1121,54,54
0,0,3.46255400972804,24.1,0,1039,28.9,55
1,1,3.15817441348965,30.2,0,1314,37.4,63
1,1,2.69805100156124,63.1,1,1280,62.5,57
1,1,3.44228716297272,144.2,0,1256,47.1,37
0,1,2.63330156559619,235.1,1,1421,68.3,20
1,1,3.43574325532749,65,0,1068,0,38
0,1,2.94827180117779,123.8,0,926,26.9,36
1,0,2.25281591994242,68.2,0,898,8.2,62
1,1,2.77752908508076,149.6,1,1079,34.9,68
0,1,3.66411884705844,94.6,0,1099,29.9,48
1,1,2.88310245502309,23.8,0,1358,18.4,66
0,1,2.406703591143,81.5,0,1334,17.4,40
0,1,3.54221039417985,247.1,0,972,20.6,8
0,1,3.39544503203201,184.2,0,1107,28,17
1,0,2.71311738024188,56,0,1282,19.1,43
1,1,3.8052353813896,61.9,1,1010,46.4,71
0,1,3.3211157291911,78.4,0,1043,29.4,41
1,1,3.24932242423742,49.8,1,990,16.7,88
1,1,3.04901255376799,76.1,1,857,34.7,65
0,0,2.71567772741659,34,0,1184,42.1,44
1,1,3.06281633670608,52,1,1255,0,74
0,1,2.38368685574116,178.5,0,1183,30.7,16
0,1,3.07703804727234,130.9,1,873,42.3,37
1,1,3.00572392221247,103.5,0,1291,36,51
1,1,3.13141725715494,65.4,1,1209,31.3,82
0,1,3.09869776721825,103.4,0,1054,13.5,25
0,1,3.25891144667353,280.2,0,1107,33.9,4
0,1,2.82762873207865,251.8,0,1273,39.8,0
1,1,3.31175974628052,52.9,1,1102,0,61
0,1,2.30388206457639,144.7,0,905,23.8,18
0,1,3.1746934663,142.8,0,967,3.6,20
1,1,2.17208809478796,158.4,1,1057,7.6,32
0,1,2.44738581165907,121.9,0,1203,13.4,27
0,1,3.19405163312937,288.6,0,1097,45.8,24
0,1,3.42165194615477,164.5,0,1059,33.4,37
1,1,2.78889206425893,58.9,0,1174,0,63
1,1,2.84548690810782,67.5,0,1293,12.9,58
0,1,2.74989599777552,140.6,0,957,47.6,36
1,1,2.60830193434944,68.8,0,1041,48.5,57
1,0,3.6534238304944,60.6,0,1188,25.1,52
1,1,3.10732505124346,88.3,1,1194,2.9,81
0,1,2.34422260013559,233.5,0,836,0,13
1,0,3.94947335522306,74,0,1169,43,45
1,0,2.50425035544755,78.2,1,1062,45.6,54
0,1,2.62017122672327,106.1,0,1406,21.6,26
0,0,3.46670142256094,80,0,997,25.3,50
0,1,4,42.1,0,1295,21.3,38
0,1,3.47982203523235,62.7,0,961,36.2,57
0,1,3.36720925207992,116,0,1056,55,45
1,1,2.65853353498238,166,1,850,10.6,50
1,1,2.80055268479173,65.1,1,1144,41.3,92
0,1,3.50978449272725,168.3,1,1114,33.3,29
0,1,2.63597912350464,157.8,0,1353,65.2,11
0,1,2.75915687850809,56.9,0,1048,13.9,34
0,1,3.2072161605714,370.6,1,993,39,9
1,0,3.12241125407562,90.1,0,1126,36.7,41
1,1,3.06662772014374,65.2,0,1235,20.7,55
1,1,2.89190393080428,81.2,1,1127,36.8,74
1,1,3.06617889366178,193.2,0,993,51.9,20
1,0,2.15273997015253,28.6,0,1055,14.7,67
0,0,2.99742618400201,97.6,0,1172,40.4,62
0,0,3.21086423520395,42.9,0,1160,34.9,63
0,1,3.288711019967,92.1,0,1328,49.8,39
0,1,3.51448808178793,77.7,0,939,1.3,32
0,0,2.69484767375719,107.2,0,1231,5.3,33
1,0,3.25502275371507,58.6,0,887,53.7,56
1,1,2.91945260945716,94.2,1,972,21.2,71
1,0,3.0027021998722,91.9,0,962,30.5,32
0,0,3.34369915101113,77.5,0,1104,19.1,62
1,1,3.26175278115923,59.9,1,959,35.9,88
0,1,3.2062602846015,22.3,0,1014,10.4,59
0,0,2.91778976443828,50.2,0,1016,24.6,57
0,1,2.62553410241644,231.2,1,1207,28.3,14
1,0,2.07417816620102,102.1,1,1037,39.4,57
1,1,2.72822052027751,55,1,1439,21.5,65
0,0,2.82522879810019,105.6,0,1050,26.5,35
0,0,3.53789068896433,65.4,0,920,32.2,61
0,1,2.78526578965249,72.4,1,1149,52.7,91
0,1,2.99008428573049,142.1,0,982,33.2,12
0,0,2.80565394784383,98.7,0,1149,0,17
0,0,3.24934711313181,167.3,0,688,31.4,30
1,0,2.72539265785542,124.2,0,866,36.1,44
1,0,2.08761940992118,38.7,0,1172,35.4,28
1,1,1.81737665607499,116.7,1,1198,24.8,69
0,1,2.78126814439986,77.3,0,1097,27.2,55
0,1,2.88349728784757,149,0,1322,65,45
0,1,2.40550438016841,108.4,0,1134,25.3,35
0,1,2.40521500813652,74.6,0,1026,13.4,78
1,0,3.09670822241428,69.4,0,1020,13.2,63
1,1,3.14614919278426,66.3,0,1190,44.9,58
0,1,3.57296228302419,119.1,0,1110,35.4,22
1,0,2.33526169094986,67.1,0,1496,18.9,54
0,1,2.7976420782973,81.2,0,1157,57.7,55
0,1,3.34074907199674,81.4,0,984,68.3,38
0,1,2.95078087831644,169.2,1,1210,23,40
1,0,2.87115418586149,61.8,1,848,47.3,77
0,1,3.29531771492979,76.6,0,983,54.2,44
0,1,3.06336962535458,109.7,0,1244,0.8,35
1,1,2.97735559783377,86.7,1,858,20,76
0,1,2.96655979650966,116.7,0,1180,44.6,52
0,1,3.06082270243238,234.3,0,1029,28.1,24
0,1,2.93847611771532,53.6,0,1091,55,50
0,1,3.10282347954932,77.3,0,1306,3.8,54
1,1,2.07403197046756,96.8,1,1131,30,52
1,1,3.33409631834354,37.8,0,1415,50.3,69
1,1,3.45559667391817,57.2,0,1207,21.1,68
1,1,2.17249737241639,26.9,1,1216,38.4,80
1,1,2.36256453678245,160.6,0,1165,19,50
1,1,3.30555235309434,87,0,918,25.8,45
0,1,2.03608239951914,139.1,0,945,21.8,30
0,1,2.80549451983819,25.6,0,930,33.9,50
1,1,3.1522505314221,61.3,1,900,27.4,75
0,1,2.74663423349783,91.5,0,1198,3.4,36
1,1,3.06870932575386,46.9,1,828,30.7,75
1,1,2.60736009572646,45.8,0,1019,31.3,67
1,1,3.15312199512355,169.4,1,925,61.2,73
1,1,3.10674246088043,27.8,1,1237,17.1,83
1,1,3.36048828241367,66.6,0,1308,22.5,48
1,1,1.99957562364173,64.9,1,918,50.1,67
0,1,3.32968936386875,51.7,0,1166,0,58
1,0,2.64561040245018,44.7,1,1096,42.1,57
1,0,2.54659538011305,53.2,0,1233,0,42
0,0,2.83418122504164,57,0,1134,24.4,59
0,0,3.33647015135714,32.2,0,1046,24,64
0,0,2.61838307750434,56.8,0,984,35.7,35
1,1,3.06713528067979,87,0,777,43.1,41
1,1,2.65261594812861,30.1,1,1074,27.2,84
1,0,2.94486190443855,130.3,0,1021,19.2,43
0,1,3.36584542358066,70.8,0,1295,26.1,43
0,0,3.11766039685919,138.4,1,1252,31.7,54
0,0,2.7980713821244,90.8,0,1254,47.4,28
1,1,3.31998861278525,104.5,0,1062,46.2,49
0,0,2.10281061061876,123.2,1,967,0,69
0,1,3.19515119406634,54.6,0,1333,0,50
1,1,2.89233217901308,35.8,0,1238,13.3,53
0,1,3.13625197582216,136.8,0,1134,42.4,47
1,1,3.47352787064727,38.5,0,1136,69,70
1,1,2.28992911980564,43.7,1,989,20.4,70
1,1,3.98836003811623,27.2,1,1322,54.9,87
1,1,3.35719464981004,121.8,0,1059,27.6,58
0,1,3.12307003522761,121.4,0,1112,61.4,32
0,1,3.10183955351043,105.9,0,1128,35.2,43
0,1,3.21863743004116,166.8,0,1391,49,30
0,1,3.51457348939682,108,0,1064,0,50
1,1,2.75148214633824,122.2,0,1092,35.9,42
1,0,2.45300537467129,128.1,0,1098,30.6,48
1,1,3.12311212997928,50.5,0,1106,28.4,67
1,1,2.66345127642215,56.3,0,1148,14,55
1,1,2.40291854138402,61.3,1,1066,2.9,77
1,1,3.85911143867658,42.5,1,1073,56.6,92
0,1,2.57452244528868,129.7,0,860,56.6,40
0,1,3.05476934191961,120,0,1088,0,33
1,1,3.17335125182827,80.5,1,1090,46.3,56
0,1,3.00544387527503,117.8,0,1246,0,48
1,0,2.95581832890332,69.9,0,836,9.8,36
1,0,2.75240069557946,46.4,0,1052,21.5,53
1,0,2.47914865005658,17.2,0,1080,4.2,79
0,1,3.63534039723815,90.2,0,1126,4.2,25
0,0,3.93033922455157,44.3,0,1164,6.2,38
1,1,2.40486494254453,51.6,0,1317,58.1,71
1,1,2.15378222399505,59.5,1,1482,80.3,64
0,0,3.37722915420114,80,0,1134,26.6,40
1,1,2.57820548147737,179,0,1171,65.1,16
0,1,2.75219046742826,97.6,0,1153,39.7,35
1,1,2.76019474044444,195.6,0,1463,3.6,41
1,0,2.27089761927659,64.5,0,954,36.3,29
1,1,3.85508936261052,39.4,0,979,30.5,68
0,1,2.95790966644339,70.5,0,941,16.7,39
0,0,2.61157691874051,149.6,1,1078,46.7,37
0,1,2.59877277519433,201,0,1035,45.1,14
0,0,2.19703993865365,47,0,963,4,40
0,1,3.51985952429526,97,1,1014,13.1,59
1,1,3.01876976108261,80.4,1,926,28.3,79
0,1,2.21537223086101,539.5,0,1162,49.7,0
1,1,3.61951897171355,21.7,0,1041,38.7,61
1,1,2.90135466832107,143.9,1,910,51.8,76
1,1,2.52278868265284,174.1,0,1138,53.7,42
1,0,3.0484470309318,68.4,0,1298,13.6,57
0,1,3.39904069147833,146.6,0,1041,0,51
1,1,2.40801327347947,219.1,0,884,23.8,41
0,0,2.06947377923743,42.1,0,1235,29.2,46
1,1,3.56325923462099,97.8,0,1269,39.4,27
0,1,4,183.6,0,1358,20.3,11
1,1,3.78138616557868,31.7,1,1078,0,81
1,1,2.89252614944704,65.8,0,1020,47.2,54
1,0,1.78776993255892,57.9,1,1023,6.4,89
1,1,3.24194797211156,58.6,0,983,83.4,61
0,1,3.16565924790059,95.2,0,846,47.1,62
1,0,2.49381770933374,29.9,0,1087,13.8,40
1,1,3.12349096280188,115.1,0,1320,46.7,57
1,1,2.91420951636363,29.1,1,882,43.3,98
1,1,2.70846830241567,61.4,1,1189,51.7,98
0,1,2.9646052026162,349,1,1099,50.5,0
1,1,2.43702023699737,113.2,0,1371,14,44
1,0,3.00644027798609,75.9,0,1308,24.1,48
0,1,3.12924603131127,129.7,0,1216,40.9,42
0,0,2.20626394844869,66.8,1,1070,9.1,65
1,1,2.82191029405232,55.2,1,1188,11.8,63
0,0,2.12098648379498,102.6,0,1046,5.8,20
1,1,2.30058614847247,28.7,0,1040,13.3,60
1,1,3.26475000487527,186.8,0,1166,8.4,28
1,0,3.08390466863623,46.6,0,1175,15,48
0,0,3.23078993927394,48.6,0,1018,4.3,49
1,1,2.83901621422978,121.5,0,1048,35.6,26
1,0,3.18810129012279,71.5,0,1067,60.5,68
1,1,2.84645895190331,86.1,0,1128,37.9,40
0,1,3.33997963862265,211.2,0,1538,27.4,19
1,1,2.23230719171014,35.2,1,1167,50.6,81
1,1,2.71852650219814,46.5,0,892,18.5,57
0,1,3.11011737074717,98.1,0,1029,36.5,37
1,1,3.30096675625115,80.2,1,1063,9.3,58
0,0,3.17753023158954,178.3,0,856,43.8,19
0,0,2.39850313298634,60.6,0,976,70.2,44
0,1,2.76329587894093,166.7,0,937,38.9,24
1,1,3.24192752998766,25.9,0,1321,28.2,70
0,1,4,91.2,0,1353,32.1,44
1,1,2.73157424810394,68.4,1,1209,27.5,84
1,1,4,61.6,1,897,31.2,69
0,1,2.80782378217232,214.4,1,1144,49.4,28
0,1,3.36112425267773,85.7,1,1221,41.1,52
1,1,3.04673187295629,71.9,1,1174,10.4,68
0,1,3.17840804753448,89.6,0,1227,57.1,55
1,1,3.29451210089154,64.8,0,1020,0,46
0,0,3.35584827555422,73.1,0,1024,27.4,40
1,1,3.23757703442614,79.7,1,1088,35,63
1,1,2.46300725447166,45.7,0,1042,54.6,75
0,1,3.59807577188479,45.4,0,955,42.7,69
0,1,2.18365975228679,83.8,1,1163,56,37
0,1,3.80335149838409,116.2,0,979,22.2,40
0,1,4,61.8,1,1216,2.9,69
1,1,3.08181187136976,69.6,1,1086,18.5,69
1,1,3.09303630014919,41,1,1026,17.3,87
1,0,2.42673058507608,64.2,0,1273,26.7,51
1,1,3.21563083874899,92.3,1,999,53.3,68
0,1,2.97855079974287,136.6,1,1183,62.4,62
0,0,2.73830946837371,214.6,0,1074,26.6,26
1,0,2.78496029811306,22.5,0,853,19.2,57
1,1,2.98640673112852,42.5,1,1105,10.7,70
1,1,2.60127077453482,172.3,1,1110,14.2,46
1,1,2.83794774453707,89.7,0,1327,0,66
1,1,2.71197702492172,56.5,0,1310,33.2,64
0,0,3.56596638241555,120.7,0,1138,61.8,5
1,1,3.29580938916561,53.8,1,1125,0,74
0,0,2.49193960831578,44.8,0,1078,35.2,46
1,1,2.77095808616727,55.4,0,1123,31.2,45
0,1,3.78683374472565,59.6,0,845,75.9,53
1,1,3.57588171818487,79.1,1,1295,46.3,72
0,0,2.75923453550831,136.5,0,1225,12.4,33
1,1,3.10558777159829,22.9,1,1325,50.5,95
1,0,3.40823176700498,88.9,0,1217,23.5,43
1,1,3.24742391709744,41,1,1166,16.2,74
0,1,2.62987952436277,86.6,0,1366,9.3,24
1,1,2.60653275610739,84.9,1,1147,0.7,85
0,1,3.33294093589924,226.8,0,1093,10.4,18
1,1,3.78357204460168,162,1,1088,29.7,52
1,1,3.32945231987918,34.4,0,1014,60.3,63
0,1,2.18912440936402,131.6,1,781,30.9,26
1,0,2.0595298194401,89.7,0,916,31.4,45
0,1,2.31900418388745,215.6,0,1047,29.4,0
0,0,2.46652243253598,51,1,1109,23.5,91
1,1,2.56682246832423,94.9,1,1065,36.4,77
0,1,3.89866921524588,167.4,0,1057,60.4,36
1,1,2.5077805021821,52.4,1,840,26.4,66
1,1,3.06165743870849,85.7,1,1035,6.7,50
0,1,2.83749006245541,55.1,0,1274,25.3,49
1,1,3.4825757782651,38.3,0,1314,20.6,62
1,1,3.52471456841371,140.4,1,1044,24.8,53
1,1,2.68493529460676,44.7,1,1114,29.6,57
1,1,2.80864654304382,143.1,1,1162,16.6,41
1,1,2.23092755586022,59.9,0,1115,25.8,67
0,0,2.6983888294208,88.7,0,962,12.8,40
0,1,3.67127151056283,169.3,0,904,46.6,21
1,1,2.52541253197208,34.1,1,1056,34.7,75
0,1,3.00366501474486,303.3,0,1009,33.5,0
0,1,3.71107152740304,85.2,1,1094,48.1,49
1,0,2.68984715805205,102.9,1,1228,31.1,70
1,0,2.74851276704611,125.2,0,992,20.5,36
1,1,2.58976322159719,69,1,1413,0,63
1,1,3.5913285438304,47.9,1,981,61,85
1,1,2.17905290855923,66.7,1,958,50,66
1,1,4,45.5,1,1223,26.5,74
1,1,3.65437423191626,85.2,1,1115,45.6,79
0,0,2.99083505025338,102.9,1,1041,51.9,52
0,1,3.13932772039179,128.7,1,1031,41.6,40
1,1,2.68008046349703,68.1,0,1077,72.7,33
0,0,3.14270847448154,96,1,933,2.6,43
0,0,2.42278372258889,59.8,0,1014,38.1,59
0,0,2.82736101308727,82.8,0,1180,61.4,34
0,1,3.34912773708645,72.3,1,983,39.9,60
0,0,2.727953786253,67.2,0,1001,38.4,27
0,1,3.7950067648719,143.6,0,1191,14.3,39
0,1,1.80125735952549,187.9,0,983,25.9,0
1,1,3.15066435746415,30.4,1,1133,40.3,97
0,1,3.24569671823161,166.3,1,1095,43.3,42
1,0,3.22841742712272,64.3,0,1075,22.7,49
0,1,2.23488551426305,37.7,0,1139,0,25
0,0,3.64208222656374,135.7,0,1179,22.6,38
1,1,2.75649955254354,37.8,1,1021,50.5,78
0,0,3.77424675074692,94.3,1,1011,51.9,65
0,1,3.51302159842279,93.9,0,1006,23.5,35
1,1,4,40.5,1,1059,15,83
1,0,3.16059717168011,22.1,0,879,21,45
1,0,3.71202891013893,60.9,0,1012,8.6,55
1,1,3.51431388864823,80.4,0,1111,45.5,42
0,0,2.50088286605758,102.1,0,940,75.8,17
1,1,3.16532453359435,92.4,0,1122,21,59
1,1,3.22830974335297,62.2,0,1051,28.8,61
0,1,2.25553785429105,50.3,0,1156,67.2,37
0,1,3.4913634305013,67.8,0,1158,18.8,37
1,1,2.32144027787828,73.6,0,1342,8.4,46
0,1,3.4339585921665,146.5,1,1111,30.8,24
0,1,3.57052735143895,65.2,0,1199,40.3,52
1,0,2.63287252107068,78.1,0,1164,16.2,49
1,1,2.92447282360002,56.1,1,1223,10.2,85
1,0,2.20406045824997,67.9,0,1101,0,36
0,1,3.59399612827777,97.4,0,1045,29.8,19
1,1,2.72555394957973,62.5,0,967,36.1,55
0,1,3.10348545404929,79.8,1,875,34.3,59
1,1,2.75494336293324,60.2,0,1152,22,60
1,1,3.36983860197944,54.3,0,1339,17.6,56
1,0,3.60765180046686,99.1,0,958,38.7,46
1,1,2.65324190137214,47.4,0,807,0,65
0,0,2.57153891368365,141.8,1,1202,27,48
1,1,2.68529753582362,209.4,0,967,16.7,27
0,1,2.92135907822549,105.7,0,997,23.1,48
0,0,2.87981100401732,327.3,0,1116,26.8,7
1,1,3.27604290487476,79,0,1255,49,37
0,0,2.47502024073594,125.6,0,1058,24.3,55
0,1,2.80713814693124,87.4,0,1242,19.9,28
1,1,3.85451120102974,103.1,0,1191,0.8,19
0,1,2.88250426878648,19.8,0,1398,1.5,42
1,1,3.09255805662898,45.5,0,1021,38,74
1,1,2.53940817139919,33.7,0,1200,57.4,57
1,1,2.37352681366964,71.5,0,1035,9.1,60
0,0,3.69708574004859,177.4,0,1327,47.9,6
0,1,2.72319554717535,301.9,0,1111,40,5
1,1,3.45091627442415,68.3,1,739,14.2,94
0,0,2.96010582910107,124.7,0,1110,49,46
1,0,2.15012340553165,107.5,1,1143,65.6,54
1,0,3.11766265609907,28.1,0,1090,20.8,63
