training,earnings,age,education,prior_earnings,employment_history,urban,ps,tau_true
0,83.7410641614807,39,15,49.3,18,0,0.12858142386147,5.03134143206928
0,40.3080570228236,18,11,9.3,0,1,0.166195123187455,6.30522198857073
1,128.307038126144,38,13,71.4,19,0,0.839862664013685,4.82899568988439
0,68.2369167141524,23,16,33.3,4,1,0.112512063657849,5.45220396668599
1,115.271764625648,23,14,83,6,1,0.776363528461751,5.24820396668599
0,77.4457930198574,29,13,25,8,1,0.264319695593601,5.53464487834106
1,130.991673360152,41,16,89.6,20,1,0.867174943753505,4.97530985288139
1,118.897390547388,35,17,95.9,17,0,0.610595570621911,5.09961365145159
1,116.89056647196,46,15,97.2,24,0,0.817006649006067,4.46857145488703
0,86.3483298551162,33,12,59.8,10,1,0.317874036401474,5.1032914734903
0,116.526105318843,36,15,47.7,20,0,0.632066805588027,5.06665978780913
0,111.113150050028,32,11,31.6,13,0,0.379401505317572,5.55026647752178
1,87.9846708888295,19,15,28.5,1,0,0.411380007196281,5.76361735197886
0,119.237324063592,30,14,53.4,17,0,0.528385823266955,5.2941868505573
0,46.744736251802,18,11,28.8,0,0,0.127718854593629,6.30522198857073
0,102.248716556065,33,15,29.7,18,0,0.356724304967615,5.5672914734903
1,96.7764332560251,37,13,45.3,26,1,0.893529695975259,4.9912603691244
1,105.791463172589,40,13,58.3,19,0,0.643233951478943,5.00567934733469
0,68.683652038107,28,11,19.9,12,1,0.200205336306587,6.27225018525816
0,105.373156131525,35,17,58.2,19,1,0.246634391782113,5.09961365145159
0,51.4684775301958,30,12,14,11,1,0.02,5.5741868505573
0,75.4199928125093,43,11,22.1,23,1,0.666853006265531,5.86533051564472
1,87.4906280224982,18,12,35.6,0,1,0.571083909735387,5.30522198857073
0,59.1211650719658,28,11,29.2,8,1,0.10680639396658,6.16025018525816
1,103.616538944252,46,14,16,34,1,0.959942250972543,4.42857145488703
0,50.7098054135786,34,9,33.8,18,1,0.113017718645754,5.7304285021965
1,106.344067216193,34,16,105.5,17,1,0.580940093903476,5.1264285021965
0,105.639471849038,36,15,52.4,18,1,0.49385771486521,5.07465978780913
1,105.488103184217,39,11,50.3,21,0,0.628883765716588,5.58334143206928
1,94.050129992462,45,13,72.3,26,1,0.835174598832921,4.41075328034878
0,88.2313380640092,36,8,39.2,16,0,0.159630460550859,5.48265978780913
1,109.876389202802,47,15,128.1,28,1,0.912889152111588,4.25265216851173
0,61.1500741753413,40,12,12.1,19,0,0.0769009303295577,5.40567934733469
1,103.711119162921,20,10,43.3,0,1,0.589468597030229,5.69147975370484
1,119.612274230405,44,13,146.6,26,0,0.978758096147542,4.54004962660221
1,121.416639425319,46,15,66.3,28,1,0.97167823342124,4.29257145488703
0,50.106565550928,37,8,12.8,21,0,0.179982540555322,6.0312603691244
1,102.374794088708,32,14,18.6,18,1,0.437805108701667,5.61026647752179
1,133.169058150599,42,16,166.1,29,1,0.98,4.71546628439086
1,91.2177530835275,44,11,82.2,19,1,0.649324281969646,5.59204962660221
1,93.6405670171512,40,14,46.6,22,0,0.43047337593185,4.94567934733469
1,117.337633248583,41,17,59.5,25,1,0.823928717050676,4.85530985288139
0,90.2876745813741,30,15,40.8,11,1,0.0849172713843627,5.1741868505573
0,45.7452079599543,26,8,10.2,4,1,0.0391289388264427,6.38072171998271
0,67.4455695528894,30,9,20.9,12,0,0.0693373680610591,6.1941868505573
0,52.0247887795986,30,12,18.6,5,1,0.115381638262319,5.4541868505573
1,127.171926244478,57,13,27.4,36,1,0.98,3.3108603799531
0,50.1267691357859,24,11,12.2,8,1,0.105740706125297,6.30237417762586
1,109.01248392248,42,17,139.9,25,1,0.885731089574827,4.82746628439086
0,81.4748917726296,25,11,32.7,9,0,0.123292465975073,5.90227443832449
0,88.2013590030333,26,13,27.6,8,0,0.264625086084658,5.62472171998271
0,104.591221030797,29,17,48.8,11,0,0.168982000008814,5.20664487834106
0,56.2882763790468,18,10,16.9,3,1,0.176712346483686,6.50922198857073
1,95.5491845543203,31,13,32.5,17,1,0.472496785447041,5.24329290310849
0,42.8058569295979,26,12,13.2,7,0,0.02,5.58872171998271
1,138.073676817644,33,15,143.5,11,0,0.900987483679729,4.9112914734903
0,113.743807860829,38,14,136.8,20,0,0.91859310248217,4.81699568988439
1,111.608621803646,45,13,56.9,28,1,0.919074403323093,4.33075328034878
1,120.744065095971,36,16,62.3,20,1,0.767121830752904,5.06665978780913
1,119.946042300691,47,14,121.2,35,0,0.98,3.91665216851173
1,93.2213009819175,32,10,63.3,10,1,0.286516946127393,5.71426647752179
0,117.198905229575,39,17,75.9,19,1,0.472757222868826,5.01534143206928
1,105.792796681699,49,12,24.7,34,0,0.98,4.22838691346617
1,89.5171025278056,41,13,27.6,21,1,0.508640820724887,5.35130985288139
0,80.3495357676818,21,12,42.1,4,1,0.329838650086193,5.5056269362685
1,122.312483082653,19,16,62.1,0,1,0.92735917935598,5.29961735197886
0,90.9885378621393,27,13,43.8,2,0,0.399875008354201,5.29848110212308
1,76.5297124816868,36,12,31.7,22,0,0.121322810943533,5.05865978780913
0,101.739753623946,38,14,93.4,25,1,0.938912065082334,4.95699568988439
1,90.486026869867,48,11,30.3,33,0,0.948192530431921,4.55017883764127
0,64.5465308242451,34,11,10,19,1,0.164021185854024,6.1344285021965
0,76.0916861771463,33,16,31.3,14,0,0.031845265184122,5.1352914734903
0,96.7900763170789,26,12,29.5,7,1,0.323891520002603,5.58872171998271
0,119.990198937064,31,13,46.5,15,0,0.582839546729037,5.01129290310849
1,109.253911082215,47,9,43.5,33,1,0.98,4.41265216851173
0,72.006190514048,29,11,47.3,7,1,0.242200811811696,5.71064487834106
0,117.910440728834,39,17,48.3,24,1,0.680584828734055,4.93534143206928
1,95.6429376857371,45,12,153.1,30,1,0.98,4.25075328034878
1,87.5596335166359,34,19,240.7,14,0,0.785750655815252,5.1144285021965
1,139.078182531635,45,11,38.8,30,1,0.98,4.65075328034878
1,109.017408910008,33,15,95.9,15,1,0.531785875289974,5.1432914734903
1,102.371931058968,54,9,18.2,35,1,0.98,4.33236844867423
1,92.038411994993,38,13,43.5,16,1,0.366026455581518,5.06499568988439
1,87.0730036978144,33,15,119.3,19,0,0.258307318923113,5.1752914734903
0,71.5553175608055,33,13,9,13,0,0.0506049542217102,5.5272914734903
1,94.0670359437742,43,13,36.1,27,1,0.914421579249923,4.73733051564472
0,96.0917818325428,22,15,29,3,0,0.174141706399256,5.82691158717142
1,66.9919425412967,31,11,27.8,9,1,0.135806828413897,6.11529290310849
1,64.8147565245005,26,12,33.4,2,1,0.237964833585713,5.30872171998271
0,51.9035891607635,26,12,11.7,7,1,0.0286815561266106,5.58872171998271
1,66.3407543424707,28,10,14.7,13,1,0.106425667370874,6.30025018525816
1,103.88610593851,36,11,29,24,1,0.804792199676054,6.05065978780913
0,129.55112245197,54,17,92.7,37,0,0.98,3.18036844867423
1,146.900942102088,41,14,175.6,26,0,0.98,4.63130985288139
0,85.7995789528535,28,13,31.9,3,0,0.218968844786167,5.32025018525816
1,82.2294093640184,18,10,23.1,5,1,0.372129637823276,6.34522198857073
1,117.508665204798,37,15,74.9,18,0,0.6221385152762,5.0552603691244
0,89.1500136641001,33,15,65.7,16,0,0.178928466247286,5.1512914734903
1,103.187415225322,48,14,74.7,27,0,0.760907768326444,4.26217883764127
0,103.490626248319,34,16,70.3,13,1,0.402339004883952,5.1104285021965
1,123.078059758401,47,14,44.2,26,1,0.896444032665006,4.34865216851173
1,98.971027455016,18,14,61,0,0,0.685263430287313,5.30522198857073
1,127.502632152268,45,13,121.4,29,1,0.98,4.29075328034878
0,102.337459021254,41,14,40.9,18,1,0.667596968822944,5.02330985288139
0,85.8656563576251,32,13,49.4,13,1,0.294989871454563,5.15026647752179
1,72.661075393932,52,12,24.9,28,0,0.330885863530189,4.40055178987957
0,49.6497120745356,23,11,11.5,1,1,0.130999066440538,6.30820396668599
0,109.899921879918,44,16,70.6,23,0,0.554826134295586,4.84804962660221
1,115.545834781644,49,13,28.1,31,1,0.947376466482127,4.39638691346617
1,145.719542947045,54,16,180.8,35,1,0.98,3.33236844867423
1,115.567205073228,41,16,132.1,25,1,0.955109202483939,4.85530985288139
0,69.8744159115011,32,14,14.6,14,1,0.0639163635894541,5.56226647752179
0,73.6734905978592,42,13,36.6,22,0,0.326973121741749,4.91146628439086
0,121.251269182795,33,15,55.1,13,0,0.424481559112697,5.1272914734903
1,120.194407935108,38,14,107.3,18,1,0.919255014131292,5.04099568988439
0,76.587914756407,26,13,84.2,5,0,0.290617668158435,5.11672171998271
1,113.553568714553,52,13,37.6,34,1,0.98,3.59255178987957
0,53.5108795404955,35,9,18.6,16,0,0.0891832450642406,6.09961365145159
0,72.6992129364386,45,13,14.5,25,1,0.326789741145738,4.85075328034878
0,65.3656105621686,30,10,33.2,14,1,0.224837256389993,5.8341868505573
0,127.34364603628,38,17,84.5,21,1,0.871584355799133,5.00499568988439
0,100.042007078128,36,13,64.5,15,1,0.549348159645102,5.08665978780913
1,83.3108658545946,44,13,30.3,31,0,0.887728768897667,4.56004962660221
1,142.88837458911,41,13,95.7,29,1,0.98,4.55930985288139
0,81.7707920544306,30,12,29.1,7,0,0.136645119779434,5.4941868505573
1,136.283291441288,54,12,69.7,39,1,0.98,3.02836844867423
1,155.181148367,53,17,128.9,34,1,0.98,3.5033949599551
1,139.384472641715,39,15,150.2,24,1,0.98,4.73534143206928
1,92.2372797977839,39,13,48.9,23,0,0.607967282390761,4.95134143206928
1,109.317680745603,27,15,103.8,8,1,0.611969005302137,5.19048110212308
1,142.630120921815,48,11,33.9,28,1,0.974629291366127,4.61017883764127
0,93.1888222305627,37,13,61.5,20,0,0.355916097580557,5.0392603691244
1,123.212532121179,43,15,38.4,23,1,0.762369584167243,4.86533051564472
0,40.2702333484988,25,8,14,6,0,0.0242669716826962,6.18227443832449
1,118.807527974652,44,13,57.2,26,0,0.944070591450088,4.74004962660221
0,65.2849997961767,35,11,49.6,12,1,0.210684516665487,5.69961365145159
0,54.635241288547,28,11,10.7,12,1,0.0286866144958509,6.27225018525816
1,146.483885476744,30,16,53,15,1,0.834817880164914,5.2541868505573
1,110.415994509673,39,14,25.6,21,0,0.461428427189665,5.38334143206928
1,113.010108967465,37,14,73.5,18,0,0.601206361647904,5.0552603691244
1,104.702959984853,38,12,45.3,20,1,0.65380413843175,5.01699568988439
0,78.3266845762756,21,10,42,5,0,0.163554457835052,5.8616269362685
0,87.4336206732526,25,12,37.8,8,1,0.29446908870922,5.26227443832449
0,68.5882472438115,35,14,33.3,17,0,0.0397486093026546,5.09961365145159
0,111.462795333325,31,16,62.3,16,1,0.554713906388252,5.22729290310849
0,77.5824315795366,41,15,10.5,27,1,0.185384830223364,5.20730985288139
0,37.1740337382296,36,9,2.8,19,0,0.0374332229254017,6.07065978780913
1,73.0684129479041,41,11,16.9,25,0,0.52173542127386,5.85530985288139
1,171.460966462786,48,13,129.9,30,1,0.98,3.90617883764127
0,68.021776265224,24,13,17.2,8,1,0.0770126769316701,5.70237417762586
1,110.111562580504,36,13,151.8,13,1,0.898793906547173,4.89465978780913
1,94.7914450793417,22,14,39.1,4,1,0.416439283602554,5.47891158717142
1,137.042297998549,42,10,84,24,1,0.968516827062707,5.25546628439086
0,99.9198685623473,23,13,66.4,6,0,0.48621640182811,5.24820396668599
1,92.5858257873272,33,13,58.4,15,1,0.30208515595091,5.1432914734903
0,74.0776434078448,35,15,93.3,12,1,0.130838331374231,5.09961365145159
1,150.580394095609,37,18,151.2,21,1,0.98,5.0312603691244
0,123.613593509438,45,16,58.4,28,0,0.95922237457681,4.33075328034878
1,105.368057485669,36,15,71.2,21,1,0.810511701907195,5.06265978780913
0,87.3162280171437,47,13,32.8,26,1,0.557196470270396,4.34865216851173
0,97.5602915378452,30,16,37.4,16,1,0.296273986590094,5.2741868505573
0,98.3372380471021,28,14,77.2,8,0,0.286907196800495,5.16025018525816
0,34.0312854109173,28,8,5.6,11,1,0.0341696206009365,6.24425018525816
1,90.5874059028029,45,10,29.1,28,1,0.697631832654179,5.33075328034878
1,111.620558049212,34,14,94.1,18,1,0.891498869826789,5.1304285021965
1,101.946758699098,48,13,13.1,34,0,0.949278338297331,4.29817883764127
0,109.653914434475,30,11,26.9,9,0,0.323348096650077,5.9341868505573
1,109.027313256291,38,13,58.4,21,0,0.68450788567626,5.00499568988439
1,106.292079126701,52,14,19.6,34,1,0.888466555842414,3.99255178987957
1,103.602176628282,44,13,16.9,27,1,0.796797738701808,5.10404962660221
0,85.9681781899655,21,16,40.1,0,1,0.431371466408704,5.2816269362685
0,75.9408122114385,39,14,18.2,23,1,0.35392081292556,5.35134143206928
1,110.417055866803,42,15,70.8,28,1,0.939085897678093,4.74346628439086
1,131.724844819233,40,16,85.1,27,1,0.974903170356682,4.84567934733469
0,57.9538748222387,43,11,17.2,25,0,0.348121144063882,5.80133051564472
0,69.0542746234199,19,10,20.7,0,1,0.354627595598892,6.29961735197886
0,84.8091420638433,26,14,36.5,9,1,0.370147718387025,5.26072171998271
1,165.757043730489,40,15,93.3,25,1,0.98,4.68567934733469
1,110.399659329,44,14,51.4,26,0,0.862048221950267,4.74004962660221
0,73.819190232354,33,11,36.8,18,1,0.215776228280083,5.7672914734903
1,110.893657401581,32,13,27.6,13,0,0.291651569385537,5.55026647752179
1,117.092478383674,43,12,94.2,30,1,0.98,4.64133051564472
1,114.397346381046,47,17,70.8,28,0,0.7483890144685,4.25265216851173
1,123.90810315248,45,17,54,24,1,0.559222996479127,4.49075328034878
0,89.7604859715622,37,11,38.9,19,1,0.557069634530443,5.6472603691244
1,105.393068837451,52,15,38.8,33,0,0.857893256340842,3.66055178987957
1,72.6227854767036,27,8,14.1,12,1,0.0762952745101478,6.31848110212308
1,73.7353264516942,42,11,19.8,24,0,0.402149113267763,5.85546628439086
1,63.7634650669618,43,9,13.4,27,1,0.696439309125031,5.73733051564472
0,61.7631658398,33,9,8.3,16,1,0.156898285617902,6.1512914734903
1,101.104384507413,37,11,34.5,17,1,0.50609333869876,5.6632603691244
0,76.5668279727592,18,12,33.2,0,0,0.433438094946587,5.30522198857073
0,83.5956011595679,30,11,33.9,10,0,0.213556980032899,5.7541868505573
0,42.4985137470157,31,10,15.6,12,0,0.0451497683493524,6.16329290310849
0,66.5005086933445,35,11,35.3,17,0,0.117925783505194,5.69961365145159
1,146.518882620404,41,17,118.5,21,0,0.919040908369718,4.95130985288139
1,98.0453114534059,26,13,33.2,6,0,0.244208360229844,5.15272171998271
0,47.752356233761,28,8,22.3,9,0,0.0304506962221285,6.18825018525816
0,54.8333418894412,31,13,12.1,14,1,0.0452980695311424,5.59529290310849
0,60.0122798507802,32,10,15.4,18,1,0.101112431536274,6.21026647752179
1,88.7378836113929,37,13,56.5,22,1,0.577243866869923,5.0232603691244
1,118.38799360789,36,14,35.6,24,1,0.892250657449097,5.05065978780913
1,80.8349571339039,43,13,25.8,25,0,0.502797969436342,5.20133051564472
0,78.4583689914358,45,13,24.7,21,0,0.101657424713678,5.01075328034878
0,51.9164361874589,18,8,13.3,3,1,0.0901385230992409,6.50922198857073
1,105.688683008741,36,11,37.9,15,1,0.563488374235705,5.48665978780913
1,104.052588283188,32,17,248.7,14,1,0.98,4.96226647752179
1,122.742336116816,20,17,126.6,0,1,0.98,5.29147975370484
0,54.6706876802881,26,12,16.8,7,1,0.0390593524565662,5.58872171998271
1,125.587432170697,33,16,65.2,15,1,0.846465768676549,5.1432914734903
0,77.2192555849287,22,12,43.1,1,1,0.505640246350207,5.32291158717142
0,90.3689374331595,22,15,53.6,5,1,0.313225487281547,5.23091158717142
1,112.413120830078,37,15,170.2,20,1,0.952311697447157,5.0392603691244
0,44.5374482683412,36,8,6,17,1,0.0681581631386549,6.07865978780913
1,101.521361829953,36,13,47.7,22,1,0.799700351270201,5.05865978780913
0,58.4933365770255,30,14,26.5,8,1,0.0345946936922054,5.5141868505573
1,148.293167086511,34,16,74.6,20,1,0.973791303873082,5.1384285021965
1,60.4950200159657,46,10,10.8,29,0,0.321444119954535,5.24857145488703
1,165.200480012721,53,15,176.3,35,1,0.98,3.2313949599551
1,82.4047214971701,23,15,23.3,9,1,0.0540171391918806,5.79220396668599
1,107.063570577658,18,12,40.2,1,0,0.640160959643577,5.17322198857073
1,112.741160848053,18,13,42.9,1,1,0.803265890360158,5.37322198857073
1,106.961939624326,43,15,37.1,29,1,0.915271876497729,4.67333051564472
0,62.1092190214528,33,12,14.6,13,1,0.0620064115162911,5.5272914734903
0,91.2725324084724,46,15,41.3,25,0,0.316170449193606,4.42457145488703
0,79.4884202711263,40,12,53.6,20,1,0.527194673303551,4.98567934733469
0,53.7080752404038,31,14,10.1,18,0,0.02,5.65929290310849
0,103.9133030676,29,17,49.5,7,1,0.211616003268792,5.11064487834106
0,78.752964199011,45,16,190.2,24,0,0.825349696425217,4.49075328034878
1,-625.115768942571,46,16,723.9,31,1,0.98,3.96057145488703
0,67.9797446117282,39,12,20.1,20,1,0.315516292900988,5.39934143206928
0,75.1838423185241,26,15,20.5,11,0,0.02,5.73272171998271
0,54.2275557175978,20,11,17.2,0,0,0.0966605610790343,6.29147975370484
1,84.2678335790835,22,14,49.2,7,1,0.296481131560247,5.33491158717142
0,86.3069621167287,25,15,120.9,6,0,0.180500211283732,5.18227443832449
1,97.309849039168,41,11,22.3,24,0,0.751223909981551,5.87930985288139
1,104.366023070455,18,14,59.6,3,1,0.794907679518131,5.50922198857073
0,33.7621050967301,18,9,6.3,2,1,0.0719444714562493,6.44122198857073
0,82.1400113908432,33,15,41.4,10,0,0.0795682447207171,5.1032914734903
0,65.8271045299163,36,13,27.3,16,0,0.036676321429912,5.48265978780913
0,67.774620543145,31,12,10.8,16,0,0.0744396188264308,5.62729290310849
0,100.577814442996,37,15,22.3,19,1,0.22692527730549,5.4472603691244
0,73.8143457392744,31,13,15.9,14,1,0.0897568831429825,5.59529290310849
0,81.8837080007687,42,13,15,21,1,0.166137886398371,5.33946628439086
1,118.599919638133,29,16,84.2,7,1,0.579551784192132,5.11064487834106
0,52.9833921832756,42,8,15.2,26,0,0.557801681208861,5.79946628439086
0,99.43943830764,35,15,40.2,17,1,0.115232987030062,5.09961365145159
0,74.6550689532528,31,16,23.5,14,1,0.02,5.59529290310849
0,102.048602524656,37,12,29,16,1,0.536880014251207,5.4712603691244
0,52.7130615410018,22,13,19.2,7,1,0.0316303149480267,5.73491158717142
0,83.3814176530762,33,14,20.6,11,1,0.11104597261411,5.5112914734903
0,67.8398402288502,31,12,14.2,9,1,0.0496106741706633,5.51529290310849
1,95.0979005232567,40,12,37.5,23,1,0.673430543300357,4.92567934733469
1,88.3991966529564,47,13,30.3,28,0,0.735993482216407,4.25265216851173
0,97.00590631332,33,16,63.1,17,1,0.398921680318928,5.1592914734903
0,96.8446559802554,30,11,38.7,10,0,0.211989352485736,5.7541868505573
1,123.844371731076,36,15,74.7,19,1,0.871431900982866,5.07065978780913
0,79.326056116388,18,16,26.2,0,1,0.395131942281018,5.70522198857073
0,69.3257084476908,38,13,18.1,22,1,0.268839959815136,5.39299568988439
1,94.8922645458268,39,14,108.5,21,1,0.90182379236214,4.98334143206928
1,86.5874626853166,49,14,46,34,0,0.968440704971573,3.82838691346617
1,93.7742898376823,19,13,48.3,0,1,0.640524485833726,5.29961735197886
1,94.1057980855346,27,12,28,5,1,0.335677882713867,5.49448110212308
0,52.7628529186024,27,14,17.8,8,1,0.0341544357066143,5.59048110212308
1,86.3477678299239,37,11,21.5,22,1,0.668850746729653,6.0232603691244
1,105.411843499931,25,11,60.6,7,1,0.509072325389339,5.62227443832449
1,100.15437678911,44,15,43.2,28,1,0.810210950369188,4.66804962660221
1,105.019483777831,46,12,27.9,31,1,0.963546899413058,4.56057145488703
0,62.2127692034439,43,11,7.8,22,0,0.138607876395838,5.89733051564472
1,90.4401286636508,50,10,24.1,30,0,0.871970344414304,4.99457945846835
1,105.348177599415,30,13,39.3,13,0,0.294932887422858,5.2141868505573
0,57.6648855400755,29,12,21.3,6,0,0.0413554420311688,5.48664487834106
1,128.52544752871,39,16,203.2,19,1,0.98,4.81534143206928
0,69.4767604509804,25,16,18.4,11,1,0.0250368430697562,5.78227443832449
1,48.0484677442981,27,16,250.5,10,1,0.840682268844606,5.25448110212308
0,59.0945754163858,24,10,24.7,9,1,0.0944868469371374,6.34637417762586
0,78.2058236482634,34,11,34.2,14,1,0.29886032650996,5.7144285021965
1,130.472662592906,29,11,97.6,12,1,0.783320556469061,5.63064487834106
1,130.309979561783,43,14,59.8,29,1,0.970411391036478,4.67333051564472
0,82.2176355701747,30,13,26.4,12,0,0.114662893192119,5.5941868505573
0,73.0169804796333,30,13,204.4,9,0,0.655469892775089,4.9341868505573
0,52.6843049720678,42,10,16.3,18,0,0.104887560812146,6.02346628439086
1,60.1710177912335,43,10,18.4,23,0,0.280185962267914,5.86533051564472
1,70.9045295943035,33,12,29.9,11,0,0.0877634705217996,5.5112914734903
0,80.6349236618262,30,12,54.3,8,0,0.152708425723751,5.1141868505573
1,118.721372307665,57,15,106,40,0,0.98,2.5588603799531
0,100.892873013235,36,15,55.9,20,1,0.504427400639623,5.06665978780913
